city_id,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Naze,JP,2023-01-12 15:01:45,28.3667,129.4833,291.89,67,71,7.78
295,Henties Bay,NA,2023-01-12 15:01:45,-22.116,14.2845,293.36,74,83,6.67
296,Kankon,IN,2023-01-12 15:01:46,15.0167,74.0167,296.64,66,20,3.62
297,Bathsheba,BB,2023-01-12 15:01:47,13.2167,-59.5167,299.81,74,17,7.04
298,Jinchang,CN,2023-01-12 15:01:47,38.4953,102.1739,264.47,30,40,5.67
299,Biak,ID,2023-01-12 15:01:48,-0.9131,122.8766,297.76,79,100,1.23
300,Lichinga,MZ,2023-01-12 15:01:48,-13.3128,35.2406,289.63,98,100,2.08
301,Ketchikan,US,2023-01-12 15:01:42,55.3422,-131.6461,275.21,78,100,1.97
302,Kudahuvadhoo,MV,2023-01-12 15:01:49,2.6708,72.8944,299.94,68,99,5.42
303,Seymchan,RU,2023-01-12 15:01:50,62.8833,152.4333,236.71,98,100,0.61
304,Cayenne,GF,2023-01-12 14:59:56,4.9333,-52.3333,301.17,74,75,4.12
305,Gravdal,NO,2023-01-12 15:01:51,68.1214,13.5031,275.09,87,75,1.03
306,Actopan,MX,2023-01-12 15:01:51,20.2667,-98.9333,289.0,44,0,1.05
307,Huangnihe,CN,2023-01-12 15:01:51,43.5583,128.0239,269.12,88,100,1.81
308,Zhigansk,RU,2023-01-12 15:01:52,66.7697,123.3711,223.16,99,73,3.2
309,Kushtagi,IN,2023-01-12 15:01:52,15.7667,76.2,295.8,25,39,3.01
310,Rio Cuarto,AR,2023-01-12 15:00:41,-33.1307,-64.3499,289.45,66,100,4.74
311,Nome,US,2023-01-12 15:01:53,64.5011,-165.4064,256.08,99,100,1.68
312,Ilulissat,GL,2023-01-12 15:01:53,69.2167,-51.1,242.65,74,22,2.16
313,Joigny,FR,2023-01-12 15:01:53,47.9829,3.401,284.16,78,100,9.16
314,Sai Buri,TH,2023-01-12 15:02:54,6.7013,101.6168,297.94,90,100,1.08
315,Luleburgaz,TR,2023-01-12 15:02:54,41.4039,27.3592,281.48,85,97,3.47
316,Atambua,ID,2023-01-12 15:02:55,-9.1061,124.8925,296.18,89,98,0.49
317,Inirida,CO,2023-01-12 15:02:55,3.8653,-67.9239,301.56,72,81,0.5
318,Lukow,PL,2023-01-12 15:02:56,51.929,22.3796,279.22,89,71,5.15
319,Masterton,NZ,2023-01-12 15:02:56,-40.9597,175.6575,281.97,90,96,1.31
320,Ishigaki,JP,2023-01-12 15:02:56,24.3448,124.1572,296.06,83,9,7.54
321,Nouadhibou,MR,2023-01-12 15:02:57,20.931,-17.0347,294.55,49,0,4.03
322,Najran,SA,2023-01-12 14:58:35,17.4924,44.1277,295.51,40,93,5.67
323,Altensteig,DE,2023-01-12 15:02:57,48.5833,8.6,282.53,86,100,8.25
324,Assiniboia,CA,2023-01-12 14:58:54,49.6334,-105.9845,260.05,85,9,2.06
325,Baikunthpur,IN,2023-01-12 15:02:58,23.25,82.55,288.47,36,0,1.47
326,Sobolevo,RU,2023-01-12 15:02:58,54.4299,31.8996,266.92,90,35,5.65
327,Pobe,BJ,2023-01-12 15:02:58,6.9801,2.6649,309.96,18,51,1.32
328,Turukhansk,RU,2023-01-12 15:03:00,65.8167,87.9833,234.22,94,12,2.78
329,Malindi,KE,2023-01-12 15:03:00,-3.2175,40.1191,300.16,75,82,6.39
330,Livingston,GB,2023-01-12 15:02:46,55.9029,-3.5226,279.97,85,75,9.26
331,Wakkanai,JP,2023-01-12 15:01:19,45.4094,141.6739,276.6,77,5,4.05
332,Pandan,PH,2023-01-12 15:03:01,14.0453,124.1694,298.34,87,100,7.45
333,Do Gonbadan,IR,2023-01-12 15:03:01,30.3586,50.7981,284.24,47,0,1.05
334,Nuevo Casas Grandes,MX,2023-01-12 15:03:01,30.4167,-107.9167,279.89,43,67,2.62
335,College,US,2023-01-12 15:03:02,64.8569,-147.8028,258.47,83,100,1.03
336,Placido De Castro,BR,2023-01-12 15:01:35,-10.3353,-67.1856,302.76,69,72,2.13
337,Grinties,RO,2023-01-12 15:03:03,47.05,25.8667,277.08,91,100,0.95
338,Sioux Lookout,CA,2023-01-12 15:00:43,50.1001,-91.917,260.19,85,75,4.12
339,Kumluca,TR,2023-01-12 15:03:04,36.3703,30.2869,285.09,78,100,4.29
340,Kahului,US,2023-01-12 15:00:04,20.8947,-156.47,294.73,77,3,1.79
341,Narsaq,GL,2023-01-12 15:03:04,60.9167,-46.05,263.27,81,100,1.82
342,Guerrero Negro,MX,2023-01-12 15:01:45,27.9769,-114.0611,286.91,58,2,0.75
343,Korem,ET,2023-01-12 15:03:06,12.5058,39.5228,285.88,72,100,3.17
344,Bengkulu,ID,2023-01-12 15:03:06,-3.8004,102.2655,298.11,84,99,1.52
345,Kayseri,TR,2023-01-12 15:02:14,38.737,35.4968,280.16,33,0,6.17
346,Saint Anthony,US,2023-01-12 15:03:08,45.0205,-93.218,269.12,82,100,6.69
347,Tabuan,PH,2023-01-12 15:03:09,9.5156,122.8506,296.28,93,100,2.47
348,Kruisfontein,ZA,2023-01-12 15:03:09,-34.0033,24.7314,303.64,24,20,1.77
349,Kachug,RU,2023-01-12 15:03:09,53.9606,105.8817,247.34,90,98,2.53
350,Ilo,PE,2023-01-12 15:03:10,-17.6394,-71.3375,295.78,66,10,3.8
351,Mar Del Plata,AR,2023-01-12 15:00:00,-38.0023,-57.5575,297.5,53,0,2.06
352,Terra Santa,BR,2023-01-12 15:03:11,-2.1042,-56.4869,305.33,49,28,2.82
353,Sao Joao Do Piaui,BR,2023-01-12 15:03:11,-8.3581,-42.2467,306.3,39,41,3.31
354,Fuyu,CN,2023-01-12 15:03:13,45.1833,124.8167,273.2,94,100,4.03
355,Dunedin,NZ,2023-01-12 14:59:53,-45.8742,170.5036,282.63,89,7,1.13
356,Pangnirtung,CA,2023-01-12 15:03:13,66.1451,-65.7125,249.19,70,99,2.49
357,Yumen,CN,2023-01-12 15:03:14,40.2833,97.2,261.87,22,100,5.43
358,Lusambo,CD,2023-01-12 15:03:14,-4.9667,23.45,297.32,70,100,1.25
359,Dukat,RU,2023-01-12 15:03:15,62.55,155.55,240.29,100,98,1.43
360,Swan Hill,AU,2023-01-12 15:03:02,-35.3378,143.5544,297.01,25,1,3.27
361,Sampit,ID,2023-01-12 15:04:16,-2.5333,112.95,296.99,92,96,1.21
362,Talaya,RU,2023-01-12 15:04:17,61.3833,152.75,237.81,100,100,0.63
363,Andover,GB,2023-01-12 15:00:38,51.2083,-1.4825,285.45,88,40,9.26
364,Acapulco,MX,2023-01-12 15:04:17,16.8634,-99.8901,297.05,69,0,3.6
365,Mayahi,NE,2023-01-12 15:04:18,13.9553,7.6712,300.01,12,100,5.86
366,Saint-Louis,SN,2023-01-12 15:04:19,16.3333,-15.0,304.58,7,0,5.78
367,San Fernando,PH,2023-01-12 15:04:19,15.0286,120.6898,298.0,82,99,1.75
368,Tecpan,GT,2023-01-12 15:04:19,14.7623,-90.9947,286.27,67,10,0.79
369,Devrek,TR,2023-01-12 15:04:20,41.2192,31.9558,285.16,66,100,0.72
370,Tandil,AR,2023-01-12 15:00:02,-37.3217,-59.1332,296.31,29,69,4.19
371,Irbit,RU,2023-01-12 15:04:20,57.6705,63.071,261.43,85,100,6.09
372,Polson,US,2023-01-12 15:04:21,47.6936,-114.1632,269.94,100,100,0.26
373,Kalmunai,LK,2023-01-12 15:04:21,7.4167,81.8167,296.43,74,58,3.91
374,Tutoia,BR,2023-01-12 15:04:23,-2.7619,-42.2744,301.42,72,81,5.77
375,Uvira,CD,2023-01-12 15:04:23,-3.4067,29.1458,296.85,86,94,3.04
376,Szczytno,PL,2023-01-12 15:01:10,53.5626,20.9875,280.11,81,75,6.69
377,Los Llanos De Aridane,ES,2023-01-12 15:04:24,28.6585,-17.9182,292.11,68,75,8.23
378,Umm Lajj,SA,2023-01-12 15:04:24,25.0213,37.2685,294.63,51,0,5.36
379,Maragogi,BR,2023-01-12 15:04:25,-9.0122,-35.2225,302.46,58,8,4.42
380,Balkanabat,TM,2023-01-12 15:04:25,39.5108,54.3671,268.63,41,0,10.55
381,Kota Kinabalu,MY,2023-01-12 15:04:26,5.9749,116.0724,299.14,89,20,2.24
382,Lyaskelya,RU,2023-01-12 15:04:26,61.7667,31.0167,270.52,97,100,5.47
383,Hailar,CN,2023-01-12 15:04:27,49.2,119.7,258.15,79,68,6.74
384,Malinyi,TZ,2023-01-12 15:04:27,-8.9333,36.1333,301.18,72,46,1.23
385,Ekibastuz,KZ,2023-01-12 15:04:28,51.6667,75.3667,259.84,77,100,9.85
386,Cherkasskoye,RU,2023-01-12 15:04:28,52.4333,47.2167,253.85,97,17,1.56
387,Sindor,RU,2023-01-12 15:04:29,62.8629,51.8905,263.38,92,100,4.57
388,Zhezkazgan,KZ,2023-01-12 15:04:29,47.8043,67.7144,254.14,78,0,6.0
389,Dalen,NL,2023-01-12 15:04:30,52.6992,6.7556,284.28,89,100,7.15
390,Scottsbluff,US,2023-01-12 15:00:11,41.8666,-103.6672,270.25,91,100,3.6
391,Marana,US,2023-01-12 15:04:31,32.4367,-111.2254,284.46,44,72,1.31
392,Bassum,DE,2023-01-12 15:04:32,52.85,8.7333,284.08,90,100,9.79
393,Dinguiraye,GN,2023-01-12 15:04:33,11.3,-10.7167,307.0,10,1,1.31
394,Yabelo,ET,2023-01-12 15:04:33,4.8833,38.0833,297.87,21,27,6.52
395,Yuli,NG,2023-01-12 15:04:34,9.6989,10.2744,305.4,13,4,3.05
396,Yanliang,CN,2023-01-12 15:04:34,34.6592,109.2292,279.59,68,0,2.6
397,Marquette,US,2023-01-12 15:04:34,46.5333,-87.6335,272.84,95,100,3.85
398,Glendive,US,2023-01-12 15:04:35,47.1053,-104.7125,265.94,93,100,0.0
399,Salazie,RE,2023-01-12 15:04:35,-21.0273,55.539,297.96,76,100,6.69
400,Sturgeon Falls,CA,2023-01-12 15:04:36,46.3646,-79.9326,268.74,97,100,1.68
401,Babstovo,RU,2023-01-12 15:04:36,48.1167,132.4833,259.06,99,99,0.12
402,Roseburg,US,2023-01-12 15:04:37,43.2165,-123.3417,285.21,73,0,2.57
403,Mehamn,NO,2023-01-12 15:04:37,71.0357,27.8492,275.1,75,75,7.72
404,Sitka,US,2023-01-12 15:05:38,57.0531,-135.33,279.09,75,100,2.06
405,Yichun,CN,2023-01-12 15:05:38,47.7,128.9,270.65,90,100,2.99
406,Yulin,CN,2023-01-12 15:05:39,22.6333,110.15,292.09,99,100,0.87
407,Werda,BW,2023-01-12 15:05:39,-25.2667,23.2833,309.99,10,74,5.39
408,Aripuana,BR,2023-01-12 15:05:40,-9.1667,-60.6333,303.73,57,84,2.02
409,Katobu,ID,2023-01-12 15:05:40,-4.9408,122.5276,297.42,90,100,1.02
410,Lom Sak,TH,2023-01-12 15:05:41,16.7798,101.2422,296.78,68,11,0.84
411,Da Lat,VN,2023-01-12 15:05:41,11.9465,108.4419,288.2,99,70,0.53
412,Dingle,PH,2023-01-12 15:05:41,10.9995,122.6711,296.71,90,100,3.8
413,Helena,US,2023-01-12 15:02:47,46.5927,-112.0361,268.7,86,0,0.45
414,Faanui,PF,2023-01-12 15:05:42,-16.4833,-151.75,300.59,74,100,10.19
415,Portland,US,2023-01-12 15:00:56,45.5234,-122.6762,283.82,92,100,3.58
416,Palestina,PS,2023-01-12 15:05:42,31.9216,35.2033,283.88,77,57,3.58
417,Lithgow,AU,2023-01-12 15:05:43,-33.4833,150.15,286.29,98,80,0.76
418,Ust-Nera,RU,2023-01-12 15:05:43,64.5667,143.2,231.2,99,98,0.89
419,Alice Springs,AU,2023-01-12 15:05:44,-23.7,133.8833,304.38,40,4,3.09
420,Pokhara,NP,2023-01-12 15:03:03,28.2333,83.9833,284.94,37,0,2.59
421,Kaitangata,NZ,2023-01-12 15:05:44,-46.2817,169.8464,280.93,91,10,0.59
422,Poronaysk,RU,2023-01-12 15:05:45,49.2167,143.1167,257.29,94,100,1.24
423,Port Arthur,CN,2023-01-12 15:05:18,38.8,121.2667,279.27,98,100,5.41
424,Shirokaya Rechka,RU,2023-01-12 15:05:45,56.7986,60.4852,259.85,80,54,6.63
425,Irara,BR,2023-01-12 15:05:46,-12.05,-38.7667,301.13,57,95,3.21
426,Trenggalek,ID,2023-01-12 15:05:16,-8.05,111.7167,297.34,90,71,1.21
427,Clyde River,CA,2023-01-12 15:05:46,70.4692,-68.5914,252.12,84,100,2.21
428,Necochea,AR,2023-01-12 15:05:47,-38.5473,-58.7368,295.24,48,4,6.91
429,Hualmay,PE,2023-01-12 15:05:47,-11.0964,-77.6139,296.07,70,97,4.54
430,Mandalgovi,MN,2023-01-12 15:05:47,45.7625,106.2708,254.87,81,100,10.26
431,Port Hedland,AU,2023-01-12 15:05:48,-20.3167,118.5667,300.18,74,19,1.03
432,Parry Sound,CA,2023-01-12 15:05:48,45.3501,-80.033,273.62,99,100,2.16
433,Dayong,CN,2023-01-12 15:05:48,25.0209,118.2898,292.46,91,100,0.18
434,Kolyshley,RU,2023-01-12 15:05:49,52.7005,44.5367,259.87,82,16,5.4
435,Karratha,AU,2023-01-12 15:05:49,-20.7377,116.8463,306.29,36,13,5.44
436,Nizwa,OM,2023-01-12 15:05:49,22.9333,57.5333,291.49,54,0,2.72
437,Bahia Honda,CU,2023-01-12 15:05:50,22.9036,-83.1592,295.73,54,4,2.92
438,Altay,CN,2023-01-12 15:05:13,47.8667,88.1167,245.71,67,0,2.92
439,Jumla,NP,2023-01-12 15:01:44,29.2747,82.1838,275.25,69,55,2.5
440,Marsh Harbour,BS,2023-01-12 15:05:50,26.5412,-77.0636,295.63,59,33,3.93
441,Martapura,ID,2023-01-12 15:05:51,-3.4167,114.85,298.2,100,20,1.03
442,Waiuku,NZ,2023-01-12 15:05:51,-37.25,174.75,291.66,94,100,1.87
443,Lakes Entrance,AU,2023-01-12 15:05:52,-37.8811,147.981,292.68,96,30,2.71
444,Trinidad,BO,2023-01-12 15:05:52,-14.8333,-64.9,304.64,58,64,3.17
445,Abha,SA,2023-01-12 15:05:52,18.2164,42.5053,285.29,76,40,2.57
446,Joshimath,IN,2023-01-12 15:05:53,30.5667,79.5667,277.75,87,98,0.94
447,Yuanping,CN,2023-01-12 15:05:14,38.7153,112.7575,273.14,66,6,0.57
448,Chor,PK,2023-01-12 15:05:53,25.5167,69.7667,291.0,23,0,5.06
449,Madang,PG,2023-01-12 15:05:54,-5.2246,145.7966,297.35,91,99,2.21
450,Sorland,NO,2023-01-12 15:05:54,67.667,12.6934,278.07,75,0,4.12
451,Banepa,NP,2023-01-12 15:06:55,27.6298,85.5214,283.33,71,20,1.54
452,Luderitz,NA,2023-01-12 15:06:56,-26.6481,15.1594,295.79,61,56,10.75
453,Brigantine,US,2023-01-12 15:06:56,39.4101,-74.3646,283.73,89,100,4.12
454,Nzerekore,GN,2023-01-12 15:06:57,7.7562,-8.8179,307.53,12,97,1.04
455,Mount Gambier,AU,2023-01-12 15:06:58,-37.8333,140.7667,286.95,96,68,2.78
456,Bustamante,MX,2023-01-12 15:06:58,26.5333,-100.5,290.71,20,0,4.37
457,Nazarovo,RU,2023-01-12 15:06:58,56.0064,90.3914,245.2,88,89,2.65
458,Maku,IR,2023-01-12 15:06:59,39.2911,44.4521,269.2,71,10,0.81
459,Tobermory,CA,2023-01-12 15:06:59,45.2501,-81.6665,275.14,98,100,0.41
460,Hofn,IS,2023-01-12 15:07:00,64.2539,-15.2082,273.16,55,0,6.17
461,Evensk,RU,2023-01-12 15:07:00,61.95,159.2333,258.44,85,100,2.61
462,Ipatovo,RU,2023-01-12 15:07:01,45.7181,42.9036,274.36,68,100,11.51
463,Sunland Park,US,2023-01-12 15:07:02,31.7965,-106.58,279.99,37,0,6.17
464,Severo-Kurilsk,RU,2023-01-12 15:07:03,50.6789,156.125,268.82,74,99,14.52
465,Walvis Bay,NA,2023-01-12 15:07:03,-22.9575,14.5053,295.98,59,42,12.38
466,Klaksvik,FO,2023-01-12 15:07:04,62.2266,-6.589,276.66,90,100,10.5
467,Sao Joao Da Barra,BR,2023-01-12 15:07:06,-21.6403,-41.0511,304.2,81,100,3.86
468,Santa Maria,BR,2023-01-12 15:07:07,-29.6842,-53.8069,304.8,27,90,1.51
469,Karatau,KZ,2023-01-12 15:07:08,43.1667,70.4667,253.94,97,66,1.07
470,Zapolyarnyy,RU,2023-01-12 15:07:09,69.4154,30.8136,273.75,96,100,9.67
471,Moa,CU,2023-01-12 15:03:22,20.6569,-74.9403,298.77,72,71,6.28
472,Sambava,MG,2023-01-12 15:07:10,-14.2667,50.1667,299.39,82,37,1.83
473,Moron,AR,2023-01-12 15:07:12,-34.6534,-58.6198,302.03,55,59,2.11
474,Jodar,ES,2023-01-12 15:07:12,37.8406,-3.3526,288.55,57,0,1.91
475,Chapais,CA,2023-01-12 15:07:13,49.7834,-74.8492,260.03,94,100,4.42
476,Muggia,IT,2023-01-12 15:07:14,45.6042,13.7675,286.14,71,0,2.06
477,Dryden,CA,2023-01-12 15:07:18,49.7833,-92.7503,255.33,97,30,2.18
478,Sept-Iles,CA,2023-01-12 15:04:22,50.2001,-66.3821,259.85,65,33,0.89
479,Ouadda,CF,2023-01-12 15:07:19,8.0777,22.4007,306.18,12,44,2.84
480,Moyale,KE,2023-01-12 15:02:27,3.5167,39.0584,302.0,19,37,7.07
481,Samarai,PG,2023-01-12 15:07:20,-10.6167,150.6667,299.9,79,85,2.22
482,Ashtabula,US,2023-01-12 15:07:20,41.7001,-80.7665,280.76,96,100,2.06
483,Bud,US,2023-01-12 15:07:22,39.447,-86.1758,282.82,98,100,6.86
484,Manado,ID,2023-01-12 15:07:22,1.487,124.8455,300.58,78,40,2.06
485,Jutai,BR,2023-01-12 15:07:23,-5.1833,-68.9,298.0,90,98,1.51
486,Vardo,NO,2023-01-12 15:07:24,70.3705,31.1107,276.14,81,75,9.77
487,Barkot,IN,2023-01-12 15:07:26,30.8167,78.2,279.28,87,15,1.86
488,Claveria,PH,2023-01-12 15:07:27,18.6074,121.0832,296.6,86,40,5.2
489,Nyurba,RU,2023-01-12 15:07:27,63.2842,118.3319,228.6,100,99,1.63
490,Nenjiang,CN,2023-01-12 15:07:28,49.1833,125.2167,254.09,100,90,1.86
491,Rio Grande,BR,2023-01-12 15:07:29,-32.035,-52.0986,310.21,52,24,4.88
492,Inuvik,CA,2023-01-12 15:07:32,68.3499,-133.7218,246.03,93,98,1.65
493,Zonguldak,TR,2023-01-12 15:07:34,41.25,31.8333,281.77,73,100,0.75
494,Naberera,TZ,2023-01-12 15:08:35,-4.2,36.9333,296.69,52,52,7.8
495,Lujan,AR,2023-01-12 15:08:36,-34.5703,-59.105,298.99,20,41,3.41
496,Kirakira,SB,2023-01-12 15:08:36,-10.4544,161.9205,299.22,85,81,2.06
497,Moundsville,US,2023-01-12 15:08:38,39.9203,-80.7431,285.12,95,100,2.15
498,Kungurtug,RU,2023-01-12 15:08:39,50.5994,97.5228,239.1,99,69,0.69
499,Churapcha,RU,2023-01-12 15:08:39,62.0025,132.4325,228.74,100,93,1.32
500,Merauke,ID,2023-01-12 15:08:40,-8.4667,140.3333,299.08,87,99,2.02
501,Mangrol,IN,2023-01-12 15:08:40,21.1167,70.1167,294.75,68,0,6.92
502,Quelimane,MZ,2023-01-12 15:08:41,-17.8786,36.8883,300.74,70,73,3.44
503,Korla,CN,2023-01-12 15:08:41,41.7597,86.1469,266.6,45,100,3.37
504,Betare Oya,CM,2023-01-12 15:08:42,5.6,14.0833,307.59,11,40,2.02
505,Hirado,JP,2023-01-12 15:08:42,33.3597,129.5531,286.7,77,83,8.11
506,Hervey Bay,AU,2023-01-12 15:08:43,-25.2986,152.8535,297.27,73,100,3.58
507,Saint-Pierre,RE,2023-01-12 15:08:43,-21.3393,55.4781,300.97,69,0,11.32
508,Baturaja,ID,2023-01-12 15:08:44,-4.1333,104.1667,297.34,95,100,0.74
509,Mahanoro,MG,2023-01-12 15:08:44,-19.9,48.8,298.83,78,78,3.61
510,Roma,US,2023-01-12 15:08:03,43.2128,-75.4557,276.94,90,100,4.12
511,Maceio,BR,2023-01-12 15:08:45,-9.6658,-35.7353,304.84,51,40,4.63
512,Tuim,RU,2023-01-12 15:08:45,54.3417,89.9261,246.44,87,26,3.33
513,Kloulklubed,PW,2023-01-12 15:08:45,7.0419,134.2556,296.43,81,100,3.29
514,Saurimo,AO,2023-01-12 15:08:46,-9.6608,20.3916,292.61,91,100,1.35
515,Bardsir,IR,2023-01-12 15:07:23,29.9227,56.5743,271.21,56,2,2.35
516,Henderson,US,2023-01-12 15:08:09,36.0397,-114.9819,281.62,77,0,2.57
517,Fare,PF,2023-01-12 15:08:47,-16.7,-151.0167,300.3,77,100,9.63
518,Ostrovnoy,RU,2023-01-12 15:08:47,68.0531,39.5131,271.19,87,100,12.56
519,Margate,GB,2023-01-12 15:08:48,51.3813,1.3862,285.3,84,100,5.36
520,Caravelas,BR,2023-01-12 15:08:48,-17.7125,-39.2481,302.88,60,90,4.13
521,Manica,FR,2023-01-12 15:08:48,49.0,-1.1667,283.59,89,100,7.67
522,Borogontsy,RU,2023-01-12 15:08:49,62.6683,131.1683,229.73,100,99,0.93
523,Griffith,US,2023-01-12 15:05:00,41.5284,-87.4237,277.62,90,100,6.17
524,Jerantut,MY,2023-01-12 15:08:49,3.936,102.3626,296.43,99,100,0.74
525,Douentza,ML,2023-01-12 15:08:50,14.9951,-2.9517,302.96,9,0,2.56
526,Waipawa,NZ,2023-01-12 15:08:50,-41.4122,175.5153,284.27,87,79,2.65
527,Taltal,CL,2023-01-12 15:08:51,-25.4,-70.4833,293.74,73,36,2.81
528,Mitchell,US,2023-01-12 15:05:49,43.7094,-98.0298,256.19,96,14,3.5
529,Vostok,RU,2023-01-12 15:08:52,46.4856,135.8833,262.74,90,11,2.48
530,Xacmaz,AZ,2023-01-12 15:08:52,41.4635,48.806,271.32,81,4,6.58
531,Oum Hadjer,TD,2023-01-12 15:08:53,13.2954,19.6966,302.91,14,70,2.31
532,Kedrovyy,RU,2023-01-12 15:08:53,56.1667,91.8167,249.38,83,89,3.31
533,Adrar,MR,2023-01-12 15:08:53,20.5022,-10.0711,298.18,8,0,5.54
534,Irpa Irpa,BO,2023-01-12 15:08:54,-17.7167,-66.2667,297.73,35,0,1.43
535,Bulgan,MN,2023-01-12 15:08:54,48.8125,103.5347,248.27,98,100,1.03
536,Toyohashi,JP,2023-01-12 15:08:55,34.7667,137.3833,278.12,45,96,2.11
537,Aasiaat,GL,2023-01-12 15:08:55,68.7098,-52.8699,243.85,94,47,3.65
538,Muhos,FI,2023-01-12 15:08:55,64.808,25.9931,275.03,89,100,5.95
539,Pershotravneve,UA,2023-01-12 15:09:56,51.3929,28.8684,269.39,90,90,3.63
540,San Joaquin,US,2023-01-12 15:09:56,37.9333,-121.3011,283.7,81,92,4.89
541,Rae Bareli,IN,2023-01-12 15:09:56,26.2167,81.2333,289.2,47,0,1.52
542,Skaudvile,LT,2023-01-12 15:09:57,55.4167,22.6167,278.16,85,100,5.83
543,Vestmannaeyjar,IS,2023-01-12 15:09:57,63.4427,-20.2734,276.7,70,20,6.69
544,Uthal,PK,2023-01-12 15:09:57,25.8072,66.6219,289.97,10,0,5.93
545,Tilichiki,RU,2023-01-12 15:09:58,60.4667,166.1,251.39,88,100,4.05
546,Svetlogorsk,BY,2023-01-12 15:09:58,52.6333,29.7333,269.75,84,93,4.88
547,Luuk Datan,PH,2023-01-12 15:09:58,4.8119,119.8453,300.62,79,98,6.19
548,Pierre,US,2023-01-12 15:07:46,44.3683,-100.351,265.66,93,100,2.57
549,Cururupu,BR,2023-01-12 15:09:59,-1.8283,-44.8683,301.99,73,62,3.16
550,Masinigudi,IN,2023-01-12 15:06:14,11.5667,76.6667,290.4,53,100,1.82
551,Callaway,US,2023-01-12 15:09:59,30.153,-85.5699,296.43,79,20,4.63
552,Betanzos,ES,2023-01-12 15:10:00,43.2804,-8.2147,287.09,76,75,6.17
553,Borzna,UA,2023-01-12 15:10:00,51.2546,32.4269,268.28,77,86,4.3
554,Gueugnon,FR,2023-01-12 15:10:00,46.6036,4.0629,285.12,76,100,4.05
555,Carolina,PR,2023-01-12 15:10:01,18.3808,-65.9574,300.07,78,75,3.09
556,Kislang,HU,2023-01-12 15:10:01,46.9574,18.3881,279.59,75,34,2.02
557,Sola,VU,2023-01-12 15:10:02,-13.8833,167.55,299.08,83,100,5.41
558,Hami,CN,2023-01-12 15:10:02,42.8,93.45,263.77,23,100,8.45
559,Payakumbuh,ID,2023-01-12 15:10:02,-0.2202,100.6308,294.32,96,89,1.21
560,Rameswaram,IN,2023-01-12 15:10:03,9.2833,79.3,298.47,69,100,7.28
561,Barao De Melgaco,BR,2023-01-12 15:10:03,-16.1944,-55.9675,302.13,66,99,3.94
562,Juneau,US,2023-01-12 15:10:04,58.3019,-134.4197,273.83,93,100,0.0
563,Kokopo,PG,2023-01-12 15:10:04,-4.352,152.2633,298.54,84,52,2.71
564,Belgrade,RS,2023-01-12 14:59:06,44.804,20.4651,279.96,82,0,3.09
565,Muisne,EC,2023-01-12 15:10:05,0.6,-80.0333,298.21,86,100,2.75
